id,lat,lon,type,fuel,state,country,status,capacity_tonnes,emfpm10,pm10_t_yr,emfpm25,pm25_t_yr,emfso2,so2_t_yr,emfnox,Nox_t_yr,source
BKB-679,23.77294764,90.36800873,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-680,23.77300399,90.36800873,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-681,23.91267661,88.72266371,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-682,23.92893602,89.14425404,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-683,24.23142268,89.52641254,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-684,23.55837971,89.14829954,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-685,23.55803696,89.14369316,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-686,23.55697582,89.14408554,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-687,23.14020998,89.84805425,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-688,23.80772646,89.27592184,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-689,23.70215382,90.44978647,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-690,23.46546523,89.95087539,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-691,23.80395303,89.39306425,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-692,23.81726901,90.42539512,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-693,23.7910563,88.77581092,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-694,23.88590986,89.16931966,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-695,24.61098325,88.69384517,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-696,23.55547065,88.79234676,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-697,23.89928673,90.19936494,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-698,23.63376165,90.06120082,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-699,23.74993051,90.2059707,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-700,24.32887998,90.01368086,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-701,23.45970414,88.9713794,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-702,23.35560564,89.53662434,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-703,23.17037604,89.19645319,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-704,23.25855475,89.6307363,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-705,23.77316792,90.33215868,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-706,24.65361732,88.42945762,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-707,23.15309556,89.54290979,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-708,23.84768601,89.04404046,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-709,24.01404181,89.02410432,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-710,24.60739046,88.41264089,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-711,23.26268187,88.84122414,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-712,23.88757501,89.75045771,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-713,23.0405421,89.21168167,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-714,23.63876619,89.62110159,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-715,23.79989798,90.35528964,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-716,23.79718076,89.16497284,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-717,23.09369129,89.07553757,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-718,23.76557767,88.76645013,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-719,23.40090971,89.6133333,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-720,23.40217744,89.61314518,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-721,23.63316179,90.36895055,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-722,24.01724204,89.09069361,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-723,24.01915303,89.08572174,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-724,24.01740168,89.08797386,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-725,24.0183783,89.08514661,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-726,23.16673218,89.09427562,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-727,23.86977451,89.86620403,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-728,23.86941766,89.86626852,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-729,23.87035658,89.38313675,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-730,23.73138481,90.32450644,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-731,23.47881228,89.9829711,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-732,23.32729946,88.94545798,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-733,24.07522099,89.24371688,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-734,24.76903488,88.86489747,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-735,23.8525848,89.93295744,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-736,23.19477722,89.67940313,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-737,23.11740381,89.12402002,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-738,24.80033518,88.34800114,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-739,24.5140684,89.27086869,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-740,23.60787382,89.74448956,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-741,23.64913674,89.9879467,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-742,24.15353517,89.03531068,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-743,24.83817699,89.18879593,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-744,23.77376422,89.43645602,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-745,24.01936645,88.87725898,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-746,23.91433239,90.1294974,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-747,23.92164857,90.33372255,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-748,23.91956855,90.33471693,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-749,23.61332917,90.43738751,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-750,23.9171435,89.93070855,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-751,23.76652602,90.42237137,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-752,23.76677957,90.42422575,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-753,23.43816856,89.51630115,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-754,23.43911232,89.51279666,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-755,24.01896776,89.07394544,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-756,24.01603319,89.07674581,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-757,24.01819304,89.07776169,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-758,24.01904289,89.07180619,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-759,24.04207981,89.06273137,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-760,24.04538165,89.74004804,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-761,23.45598889,89.46209104,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-762,23.98031397,88.98328308,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-763,23.77233905,89.85318193,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-764,23.83588344,89.38273138,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-765,23.93715233,89.87895486,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-766,23.84113235,89.44685577,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-767,24.16070074,89.28785459,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-768,23.80504064,88.70597026,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-769,23.49697179,89.45259554,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-770,24.11937161,90.17639032,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-771,23.57078907,89.13981503,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-772,23.90915122,89.34338408,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-773,23.64749947,90.46295194,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-774,23.65869336,90.37604866,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-775,24.4268276,88.66604865,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-776,23.80127689,88.74670174,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-777,23.79856103,90.36633277,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-778,23.47216702,89.43001073,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-779,23.42707819,89.55751328,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-780,24.25090672,89.32960186,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-781,23.42552169,89.44409023,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-782,23.807756,90.36879977,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-783,24.73519519,88.32212266,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-784,23.69940576,89.5943141,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-785,23.69938228,89.59392173,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-786,23.77348805,89.24113451,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-787,24.06170796,90.09857599,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-788,23.31029624,89.57721261,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-789,23.72995794,90.3935186,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-790,23.75616952,88.60442787,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-791,23.60118937,90.61364293,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-792,23.76831041,89.98617227,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-793,23.43439043,89.48740666,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-794,23.99003866,89.19564302,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-795,23.71350346,90.08424398,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-796,23.687195,90.43378678,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-797,23.73382463,90.4180382,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-798,24.37144657,88.68224025,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-799,23.66647442,89.18742588,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-800,23.85697759,90.43798469,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-801,23.7226052,90.41859317,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-802,23.72784047,90.4173408,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-803,23.72786395,90.41681943,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-804,23.75594623,88.63999043,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-805,23.8522832,89.22634593,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-806,23.75504266,89.61745939,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-807,23.70071235,90.3395067,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-808,23.81363274,89.10602004,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-809,23.42445366,89.52015302,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-810,23.68109977,89.30801046,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-811,24.00358347,88.97660129,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-812,23.81961511,90.24607246,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-813,24.03263768,89.08746951,FCBK,coal,Rajshahi,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-814,23.4285012,89.55472644,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-815,23.5759628,89.13141459,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-816,23.7669258,88.96174107,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-817,23.78494512,89.17357999,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-818,23.78447559,89.17605249,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-819,23.75360117,88.7393302,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-820,23.52887609,89.69567559,FCBK,coal,Dhaka,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-821,23.57028837,89.13979819,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-822,23.28970985,89.18337063,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-823,23.30119653,88.74154448,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-824,23.6825301,88.88897136,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-825,23.68366167,88.88980448,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-826,23.27969282,88.74867435,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-827,23.46736594,89.07491362,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
BKB-828,23.33379992,89.30085198,FCBK,coal,Khulna,Bangladesh,operating,"8,886.81",0.0097,86.202057,0.0068,60.430308,0.0046,40.879326,0.0047,41.768007,APAD
