id,lat,lon,type,fuel,state,country,status,capacity_tonnes,emfpm10,pm10_t_yr,emfpm25,pm25_t_yr,emfso2,so2_t_yr,emfnox,Nox_t_yr,source
BKP-123,25.946264,68.642758,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-124,26.12716,68.576816,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-125,26.130714,68.576112,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-126,26.128784,68.579036,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-127,26.13108,68.578461,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-128,26.106561,68.19813,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-129,26.909472,67.712731,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-130,26.121334,68.234257,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-131,26.111486,68.487889,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-132,26.098211,68.291196,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-133,26.131442,68.564539,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-134,26.127892,68.56254,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-135,26.130879,68.560459,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-136,26.130794,68.562798,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-137,26.130132,68.601574,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-138,26.71353,67.818488,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-139,25.984265,68.387938,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-140,26.133225,68.201732,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-141,25.93925,68.636174,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-142,26.16678,68.411487,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-143,26.345053,68.124281,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-144,26.339007,68.344571,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-145,26.361266,68.108575,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-146,26.05282,68.299275,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-147,25.999709,68.400758,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-148,27.166368,68.364234,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-149,26.12356,68.207612,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-150,26.138244,68.251086,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-151,26.008408,68.665334,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-152,25.922746,68.805577,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-153,25.993531,68.668436,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-154,25.828291,68.420646,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-155,26.328336,68.115595,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
